state, probability,
[8; 32; 2; 8],3.46189964992e-10,
[8; 32; 1; 9],3.20418045122e-09,
[8; 32; 0; 10],2.66908231376e-08,
[8; 31; 11; 0],1.60562352408e-21,
[8; 31; 10; 1],1.3374843945e-19,
[8; 31; 9; 2],5.57062249868e-18,
[8; 31; 8; 3],1.54677617924e-16,
[8; 31; 7; 4],3.22116139073e-15,
[8; 31; 6; 5],5.3664548727e-14,
[8; 31; 5; 6],7.4504281757e-13,
[8; 31; 4; 7],8.86600952207e-12,
[8; 31; 3; 8],9.23173240754e-11,
[8; 31; 2; 9],8.54448121044e-10,
[8; 31; 1; 10],7.11755284266e-09,
[8; 31; 0; 11],5.3899286484e-08,
[8; 30; 12; 0],4.28166273448e-22,
[8; 30; 11; 1],3.566625055e-20,
[8; 30; 10; 2],1.48549933423e-18,
[8; 30; 9; 3],4.12473648145e-17,
[8; 30; 8; 4],8.58976371582e-16,
[8; 30; 7; 5],1.43105463392e-14,
[8; 30; 6; 6],1.98678084852e-13,
[8; 30; 5; 7],2.36426920787e-12,
[8; 30; 4; 8],2.46179531075e-11,
[8; 30; 3; 9],2.2785283247e-10,
[8; 30; 2; 10],1.89801409297e-09,
[8; 30; 1; 11],1.43731430745e-08,
[8; 30; 0; 12],9.97735680964e-08,
[8; 29; 13; 0],1.14177673015e-22,
[8; 29; 12; 1],9.51100015465e-21,
[8; 29; 11; 2],3.96133156128e-19,
[8; 29; 10; 3],1.09992972931e-17,
[8; 29; 9; 4],2.29060365947e-16,
[8; 29; 8; 5],3.81614569366e-15,
[8; 29; 7; 6],5.29808226718e-14,
[8; 29; 6; 7],6.30471789295e-13,
[8; 29; 5; 8],6.56478750084e-12,
[8; 29; 4; 9],6.07607553763e-11,
[8; 29; 3; 10],5.06137091884e-10,
[8; 29; 2; 11],3.83283815642e-09,
[8; 29; 1; 12],2.66062848481e-08,
[8; 29; 0; 13],1.70484886622e-07,
[8; 28; 14; 0],3.04473794963e-23,
[8; 28; 13; 1],2.53626671004e-21,
[8; 28; 12; 2],1.05635508389e-19,
[8; 28; 11; 3],2.93314594729e-18,
[8; 28; 10; 4],6.1082764304e-17,
[8; 28; 9; 5],1.0176388525e-15,
[8; 28; 8; 6],1.4128219391e-14,
[8; 28; 7; 7],1.6812581062e-13,
[8; 28; 6; 8],1.75061000169e-12,
[8; 28; 5; 9],1.6202868114e-11,
[8; 28; 4; 10],1.34969891282e-10,
[8; 28; 3; 11],1.0220901759e-09,
[8; 28; 2; 12],7.09500929877e-09,
[8; 28; 1; 13],4.54626364708e-08,
[8; 28; 0; 14],2.70502686787e-07,
[8; 27; 15; 0],8.11930120584e-24,
[8; 27; 14; 1],6.76337789911e-22,
[8; 27; 13; 2],2.81694689275e-20,
[8; 27; 12; 3],7.82172253268e-19,
[8; 27; 11; 4],1.62887371614e-17,
[8; 27; 10; 5],2.71370360894e-16,
[8; 27; 9; 6],3.7675251741e-15,
[8; 27; 8; 7],4.48335495363e-14,
[8; 27; 7; 8],4.66829334177e-13,
[8; 27; 6; 9],4.32076483402e-12,
[8; 27; 5; 10],3.59919710389e-11,
[8; 27; 4; 11],2.7255738047e-10,
[8; 27; 3; 12],1.89200248126e-09,
[8; 27; 2; 13],1.21233697357e-08,
[8; 27; 1; 14],7.21340498705e-08,
[8; 27; 0; 15],4.00584423297e-07,
[8; 26; 16; 0],2.16514699004e-24,
[8; 26; 15; 1],1.80356744128e-22,
[8; 26; 14; 2],7.51185838698e-21,
[8; 26; 13; 3],2.08579267713e-19,
[8; 26; 12; 4],4.34366324669e-18,
[8; 26; 11; 5],7.23654296326e-17,
[8; 26; 10; 6],1.0046733806e-15,
[8; 26; 9; 7],1.19556132197e-14,
[8; 26; 8; 8],1.24487822552e-13,
[8; 26; 7; 9],1.15220395671e-12,
[8; 26; 6; 10],9.59785895177e-12,
[8; 26; 5; 11],7.26819681863e-11,
[8; 26; 4; 12],5.04533995427e-10,
[8; 26; 3; 13],3.23289859891e-09,
[8; 26; 2; 14],1.92357466483e-08,
[8; 26; 1; 15],1.06822512969e-07,
[8; 26; 0; 16],5.56144707704e-07,
[8; 25; 17; 0],5.77372531163e-25,
[8; 25; 16; 1],4.80951318078e-23,
[8; 25; 15; 2],2.00316223821e-21,
[8; 25; 14; 3],5.56211381036e-20,
[8; 25; 13; 4],1.15831020009e-18,
[8; 25; 12; 5],1.92974479182e-17,
[8; 25; 11; 6],2.67912901719e-16,
[8; 25; 10; 7],3.18816352794e-15,
[8; 25; 9; 8],3.31967527084e-14,
[8; 25; 8; 9],3.07254388713e-13,
[8; 25; 7; 10],2.55942905595e-12,
[8; 25; 6; 11],1.93818581993e-11,
[8; 25; 5; 12],1.34542398894e-10,
[8; 25; 4; 13],8.62106293766e-10,
[8; 25; 3; 14],5.12953244385e-09,
[8; 25; 2; 15],2.84860034823e-08,
[8; 25; 1; 16],1.48305255512e-07,
[8; 25; 0; 17],7.26695751435e-07,
[8; 24; 18; 0],1.5396600844e-25,
[8; 24; 17; 1],1.28253684929e-23,
[8; 24; 16; 2],5.34176597305e-22,
[8; 24; 15; 3],1.48323035068e-20,
[8; 24; 14; 4],3.08882720284e-19,
[8; 24; 13; 5],5.14598611585e-18,
[8; 24; 12; 6],7.14434405185e-17,
[8; 24; 11; 7],8.50176941497e-16,
[8; 24; 10; 8],8.85246739633e-15,
[8; 24; 9; 9],8.19345037257e-14,
[8; 24; 8; 10],6.82514415494e-13,
[8; 24; 7; 11],5.16849552415e-12,
[8; 24; 6; 12],3.58779730684e-11,
[8; 24; 5; 13],2.29895011864e-10,
[8; 24; 4; 14],1.36787531951e-09,
[8; 24; 3; 15],7.59626760166e-09,
[8; 24; 2; 16],3.95480681698e-08,
[8; 24; 1; 17],1.93785533879e-07,
[8; 24; 0; 18],8.96796386629e-07,
[8; 23; 19; 0],4.1057602285e-26,
[8; 23; 18; 1],3.42009826764e-24,
[8; 23; 17; 2],1.42447092734e-22,
[8; 23; 16; 3],3.95528093846e-21,
[8; 23; 15; 4],8.23687254782e-20,
[8; 23; 14; 5],1.37226296538e-18,
[8; 23; 13; 6],1.90515841543e-17,
[8; 23; 12; 7],2.26713851256e-16,
[8; 23; 11; 8],2.36065797434e-15,
[8; 23; 10; 9],2.18492010119e-14,
[8; 23; 9; 10],1.82003844285e-13,
[8; 23; 8; 11],1.37826547427e-12,
[8; 23; 7; 12],9.56745949295e-12,
[8; 23; 6; 13],6.13053365486e-11,
[8; 23; 5; 14],3.64766752175e-10,
[8; 23; 4; 15],2.02567136214e-09,
[8; 23; 3; 16],1.05461515208e-08,
[8; 23; 2; 17],5.16761424111e-08,
[8; 23; 1; 18],2.39145703302e-07,
[8; 23; 0; 19],1.04846510891e-06,
[8; 22; 20; 0],1.09486939519e-26,
[8; 22; 19; 1],9.12026205469e-25,
[8; 22; 18; 2],3.79858914277e-23,
[8; 22; 17; 3],1.05474158447e-21,
[8; 22; 16; 4],2.19649934793e-20,
[8; 22; 15; 5],3.65936791075e-19,
[8; 22; 14; 6],5.08042244541e-18,
[8; 22; 13; 7],6.04570270525e-17,
[8; 22; 12; 8],6.29508793686e-16,
[8; 22; 11; 9],5.82645360806e-15,
[8; 22; 10; 10],4.85343585167e-14,
[8; 22; 9; 11],3.67537460113e-13,
[8; 22; 8; 12],2.5513225336e-12,
[8; 22; 7; 13],1.634808976e-11,
[8; 22; 6; 14],9.72711339952e-11,
[8; 22; 5; 15],5.40179030359e-10,
[8; 22; 4; 16],2.81230707458e-09,
[8; 22; 3; 17],1.37803046545e-08,
[8; 22; 2; 18],6.37721876008e-08,
[8; 22; 1; 19],2.79590695944e-07,
[8; 22; 0; 20],1.16449524769e-06,
[8; 21; 21; 0],2.91965172295e-27,
[8; 21; 20; 1],2.43206988329e-25,
[8; 21; 19; 2],1.01295710559e-23,
[8; 21; 18; 3],2.81264422763e-22,
[8; 21; 17; 4],5.8573315994e-21,
[8; 21; 16; 5],9.75831443687e-20,
[8; 21; 15; 6],1.35477931991e-18,
[8; 21; 14; 7],1.61218738942e-17,
[8; 21; 13; 8],1.67869011791e-16,
[8; 21; 12; 9],1.55372096345e-15,
[8; 21; 11; 10],1.29424956153e-14,
[8; 21; 10; 11],9.80099894457e-14,
[8; 21; 9; 12],6.80352676197e-13,
[8; 21; 8; 13],4.35949060634e-12,
[8; 21; 7; 14],2.59389690872e-11,
[8; 21; 6; 15],1.4404774155e-10,
[8; 21; 5; 16],7.49948553851e-10,
[8; 21; 4; 17],3.67474791096e-09,
[8; 21; 3; 18],1.70059167078e-08,
[8; 21; 2; 19],7.45575189811e-08,
[8; 21; 1; 20],3.1053206631e-07,
[8; 21; 0; 21],1.23177719539e-06,
[8; 20; 22; 0],7.78573793441e-28,
[8; 20; 21; 1],6.48551969423e-26,
[8; 20; 20; 2],2.70121895051e-24,
[8; 20; 19; 3],7.50038461331e-23,
[8; 20; 18; 4],1.56195509448e-21,
[8; 20; 17; 5],2.60221718535e-20,
[8; 20; 16; 6],3.61274485614e-19,
[8; 20; 15; 7],4.2991663754e-18,
[8; 20; 14; 8],4.47650698484e-17,
[8; 20; 13; 9],4.14325590602e-16,
[8; 20; 12; 10],3.45133216699e-15,
[8; 20; 11; 11],2.61359972075e-14,
[8; 20; 10; 12],1.81427380472e-13,
[8; 20; 9; 13],1.16253082933e-12,
[8; 20; 8; 14],6.91705842905e-12,
[8; 20; 7; 15],3.84127311123e-11,
[8; 20; 6; 16],1.99986281195e-10,
[8; 20; 5; 17],9.7993277708e-10,
[8; 20; 4; 18],4.5349111259e-09,
[8; 20; 3; 19],1.98820050783e-08,
[8; 20; 2; 20],8.28085510856e-08,
[8; 20; 1; 21],3.28473919046e-07,
[8; 20; 0; 22],1.24372170159e-06,
[8; 19; 23; 0],2.07619678425e-28,
[8; 19; 22; 1],1.72947191991e-26,
[8; 19; 21; 2],7.20325054074e-25,
[8; 19; 20; 3],2.00010256523e-23,
[8; 19; 19; 4],4.16521358879e-22,
[8; 19; 18; 5],6.93924583343e-21,
[8; 19; 17; 6],9.63398629112e-20,
[8; 19; 16; 7],1.14644436774e-18,
[8; 19; 15; 8],1.19373519696e-17,
[8; 19; 14; 9],1.10486824253e-16,
[8; 19; 13; 10],9.20355245303e-16,
[8; 19; 12; 11],6.96959926118e-15,
[8; 19; 11; 12],4.83806348331e-14,
[8; 19; 10; 13],3.10008221416e-13,
[8; 19; 9; 14],1.84454891596e-12,
[8; 19; 8; 15],1.02433949719e-11,
[8; 19; 7; 16],5.33296750301e-11,
[8; 19; 6; 17],2.61315407441e-10,
[8; 19; 5; 18],1.20930963459e-09,
[8; 19; 4; 19],5.30186802534e-09,
[8; 19; 3; 20],2.20822803081e-08,
[8; 19; 2; 21],8.75930451526e-08,
[8; 19; 1; 22],3.31659120702e-07,
[8; 19; 0; 23],1.20118281446e-06,
[8; 18; 24; 0],5.53652476266e-29,
[8; 18; 23; 1],4.61192512364e-27,
[8; 18; 22; 2],1.92086681248e-25,
[8; 18; 21; 3],5.33360684509e-24,
[8; 18; 20; 4],1.11072362461e-22,
[8; 18; 19; 5],1.85046555714e-21,
[8; 18; 18; 6],2.56906301312e-20,
[8; 18; 17; 7],3.0571849832e-19,
[8; 18; 16; 8],3.18329386124e-18,
[8; 18; 15; 9],2.9463153159e-17,
[8; 18; 14; 10],2.4542806562e-16,
[8; 18; 13; 11],1.85855980454e-15,
[8; 18; 12; 12],1.2901502633e-14,
[8; 18; 11; 13],8.26688591137e-14,
[8; 18; 10; 14],4.91879711337e-13,
[8; 18; 9; 15],2.7315719948e-12,
[8; 18; 8; 16],1.42212466866e-11,
[8; 18; 7; 17],6.96841087094e-11,
[8; 18; 6; 18],3.22482569494e-10,
[8; 18; 5; 19],1.41383147461e-09,
[8; 18; 4; 20],5.88860808709e-09,
[8; 18; 3; 21],2.33581453937e-08,
[8; 18; 2; 22],8.84424322614e-08,
[8; 18; 1; 23],3.20315417458e-07,
[8; 18; 0; 24],1.11176142722e-06,
[8; 17; 25; 0],1.47640660462e-29,
[8; 17; 24; 1],1.22984670067e-27,
[8; 17; 23; 2],5.12231150424e-26,
[8; 17; 22; 3],1.42229515989e-24,
[8; 17; 21; 4],2.96192966812e-23,
[8; 17; 20; 5],4.93457482318e-22,
[8; 17; 19; 6],6.85083470742e-21,
[8; 17; 18; 7],8.15249329538e-20,
[8; 17; 17; 8],8.48878363709e-19,
[8; 17; 16; 9],7.856840849e-18,
[8; 17; 15; 10],6.54474842204e-17,
[8; 17; 14; 11],4.95615948295e-16,
[8; 17; 13; 12],3.44040070502e-15,
[8; 17; 12; 13],2.20450291155e-14,
[8; 17; 11; 14],1.31167923133e-13,
[8; 17; 10; 15],7.28419199224e-13,
[8; 17; 9; 16],3.79233245296e-12,
[8; 17; 8; 17],1.85824290048e-11,
[8; 17; 7; 18],8.59953519374e-11,
[8; 17; 6; 19],3.7702172688e-10,
[8; 17; 5; 20],1.57029549121e-09,
[8; 17; 4; 21],6.22883877687e-09,
[8; 17; 3; 22],2.35846486229e-08,
[8; 17; 2; 23],8.54174447273e-08,
[8; 17; 1; 24],2.96469714173e-07,
[8; 17; 0; 25],9.87837086843e-07,
[8; 16; 26; 0],3.93708428228e-30,
[8; 16; 25; 1],3.27959120455e-28,
[8; 16; 24; 2],1.36594973561e-26,
[8; 16; 23; 3],3.79278709621e-25,
[8; 16; 22; 4],7.89847912161e-24,
[8; 16; 21; 5],1.31588662062e-22,
[8; 16; 20; 6],1.82688925685e-21,
[8; 16; 19; 7],2.17399821393e-20,
[8; 16; 18; 8],2.26367563846e-19,
[8; 16; 17; 9],2.09515756149e-18,
[8; 16; 16; 10],1.74526624734e-17,
[8; 16; 15; 11],1.3216425299e-16,
[8; 16; 14; 12],9.17440188776e-16,
[8; 16; 13; 13],5.87867443574e-15,
[8; 16; 12; 14],3.49781128649e-14,
[8; 16; 11; 15],1.94245119956e-13,
[8; 16; 10; 16],1.01128865497e-12,
[8; 16; 9; 17],4.95531440544e-12,
[8; 16; 8; 18],2.29320938692e-11,
[8; 16; 7; 19],1.00539127252e-10,
[8; 16; 6; 20],4.18745464675e-10,
[8; 16; 5; 21],1.66102367523e-09,
[8; 16; 4; 22],6.28923963804e-09,
[8; 16; 3; 23],2.27779852798e-08,
[8; 16; 2; 24],7.90585905126e-08,
[8; 16; 1; 25],2.63423223379e-07,
[8; 16; 0; 26],8.4396748039e-07,
[8; 15; 27; 0],1.04988914282e-30,
[8; 15; 26; 1],8.7455765528e-29,
[8; 15; 25; 2],3.64253263136e-27,
[8; 15; 24; 3],1.01140989317e-25,
[8; 15; 23; 4],2.10626110087e-24,
[8; 15; 22; 5],3.50903099127e-23,
[8; 15; 21; 6],4.87170468902e-22,
[8; 15; 20; 7],5.79732857534e-21,
[8; 15; 19; 8],6.0364683743e-20,
[8; 15; 18; 9],5.58708683534e-19,
[8; 15; 17; 10],4.65404333016e-18,
[8; 15; 16; 11],3.52438008268e-17,
[8; 15; 15; 12],2.44650717213e-16,
[8; 15; 14; 13],1.56764651751e-15,
[8; 15; 13; 14],9.32749677182e-15,
[8; 15; 12; 15],5.17986986985e-14,
[8; 15; 11; 16],2.69676974886e-13,
[8; 15; 10; 17],1.32141717589e-12,
[8; 15; 9; 18],6.11522503693e-12,
[8; 15; 8; 19],2.68104339565e-11,
[8; 15; 7; 20],1.1166545734e-10,
[8; 15; 6; 21],4.429396471e-10,
[8; 15; 5; 22],1.67713057155e-09,
[8; 15; 4; 23],6.07412941304e-09,
[8; 15; 3; 24],2.10822908211e-08,
[8; 15; 2; 25],7.02461929602e-08,
[8; 15; 1; 26],2.2505799496e-07,
[8; 15; 0; 27],6.94345591307e-07,
[8; 14; 28; 0],2.79970438322e-31,
[8; 14; 27; 1],2.33215374937e-29,
[8; 14; 26; 2],9.71342035845e-28,
[8; 14; 25; 3],2.69709305073e-26,
[8; 14; 24; 4],5.61669627369e-25,
[8; 14; 23; 5],9.35741598457e-24,
[8; 14; 22; 6],1.2991212515e-22,
[8; 14; 21; 7],1.54595428806e-21,
[8; 14; 20; 8],1.60972490116e-20,
[8; 14; 19; 9],1.48988982401e-19,
[8; 14; 18; 10],1.24107822242e-18,
[8; 14; 17; 11],9.39834689505e-18,
[8; 14; 16; 12],6.52401913115e-17,
[8; 14; 15; 13],4.18039071688e-16,
[8; 14; 14; 14],2.48733247457e-15,
[8; 14; 13; 15],1.38129863312e-14,
[8; 14; 12; 16],7.19138600299e-14,
[8; 14; 11; 17],3.52377913868e-13,
[8; 14; 10; 18],1.63072667789e-12,
[8; 14; 9; 19],7.14944906107e-12,
[8; 14; 8; 20],2.97774553158e-11,
[8; 14; 7; 21],1.18117239326e-10,
[8; 14; 6; 22],4.47234819457e-10,
[8; 14; 5; 23],1.61976784484e-09,
[8; 14; 4; 24],5.62194422367e-09,
[8; 14; 3; 25],1.87323181384e-08,
[8; 14; 2; 26],6.0015465373e-08,
[8; 14; 1; 27],1.85158824504e-07,
[8; 14; 0; 28],5.50847502464e-07,
[8; 13; 29; 0],7.46587836151e-32,
[8; 13; 28; 1],6.21907667022e-30,
[8; 13; 27; 2],2.5902454311e-28,
[8; 13; 26; 3],7.19224814132e-27,
[8; 13; 25; 4],1.49778567424e-25,
[8; 13; 24; 5],2.49531093131e-24,
[8; 13; 23; 6],3.46432334023e-23,
[8; 13; 22; 7],4.12254477161e-22,
[8; 13; 21; 8],4.29259974004e-21,
[8; 13; 20; 9],3.97303953403e-20,
[8; 13; 19; 10],3.30954192923e-19,
[8; 13; 18; 11],2.50622584078e-18,
[8; 13; 17; 12],1.73973843643e-17,
[8; 13; 16; 13],1.11477085877e-16,
[8; 13; 15; 14],6.63288660444e-16,
[8; 13; 14; 15],3.68346302475e-15,
[8; 13; 13; 16],1.91770293574e-14,
[8; 13; 12; 17],9.3967443777e-14,
[8; 13; 11; 18],4.34860447801e-13,
[8; 13; 10; 19],1.90651975122e-12,
[8; 13; 9; 20],7.94065475754e-12,
[8; 13; 8; 21],3.14979305133e-11,
[8; 13; 7; 22],1.19262618622e-10,
[8; 13; 6; 23],4.31938092319e-10,
[8; 13; 5; 24],1.49918512757e-09,
[8; 13; 4; 25],4.99528484111e-09,
[8; 13; 3; 26],1.60041241129e-08,
[8; 13; 2; 27],4.93756865759e-08,
[8; 13; 1; 28],1.46892667447e-07,
[8; 13; 0; 29],4.21936523747e-07,
[8; 12; 30; 0],1.99090089808e-32,
[8; 12; 29; 1],1.65842044678e-30,
[8; 12; 28; 2],6.90732115539e-29,
[8; 12; 27; 3],1.9179328393e-27,
[8; 12; 26; 4],3.99409513467e-26,
[8; 12; 25; 5],6.65416248909e-25,
[8; 12; 24; 6],9.23819558171e-24,
[8; 12; 23; 7],1.09934527335e-22,
[8; 12; 22; 8],1.14469326497e-21,
[8; 12; 21; 9],1.05947720996e-20,
[8; 12; 20; 10],8.82544515202e-20,
[8; 12; 19; 11],6.68326891437e-19,
[8; 12; 18; 12],4.63930250105e-18,
[8; 12; 17; 13],2.97272229255e-17,
[8; 12; 16; 14],1.76876976267e-16,
[8; 12; 15; 15],9.82256807425e-16,
[8; 12; 14; 16],5.11387449961e-15,
[8; 12; 13; 17],2.50579850282e-14,
[8; 12; 12; 18],1.15962786178e-13,
[8; 12; 11; 19],5.08405267419e-13,
[8; 12; 10; 20],2.11750793712e-12,
[8; 12; 9; 21],8.39944814394e-12,
[8; 12; 8; 22],3.18033649926e-11,
[8; 12; 7; 23],1.15183491382e-10,
[8; 12; 6; 24],3.99782701022e-10,
[8; 12; 5; 25],1.33207595875e-09,
[8; 12; 4; 26],4.26776643369e-09,
[8; 12; 3; 27],1.31668497646e-08,
[8; 12; 2; 28],3.91713780188e-08,
[8; 12; 1; 29],1.12516406427e-07,
[8; 12; 0; 30],3.12420554932e-07,
[8; 11; 31; 0],5.309069066e-33,
[8; 11; 30; 1],4.42245452847e-31,
[8; 11; 29; 2],1.84195230965e-29,
[8; 11; 28; 3],5.11448757575e-28,
[8; 11; 27; 4],1.06509203681e-26,
[8; 11; 26; 5],1.77444333192e-25,
[8; 11; 25; 6],2.46351882386e-24,
[8; 11; 24; 7],2.93158739807e-23,
[8; 11; 23; 8],3.05251537583e-22,
[8; 11; 22; 9],2.82527256228e-21,
[8; 11; 21; 10],2.35345204251e-20,
[8; 11; 20; 11],1.78220504533e-19,
[8; 11; 19; 12],1.23714733465e-18,
[8; 11; 18; 13],7.92725945347e-18,
[8; 11; 17; 14],4.71671937108e-17,
[8; 11; 16; 15],2.61935148867e-16,
[8; 11; 15; 16],1.36369986771e-15,
[8; 11; 14; 17],6.68212934648e-15,
[8; 11; 13; 18],3.09234096734e-14,
[8; 11; 12; 19],1.35574738092e-13,
[8; 11; 11; 20],5.64668783707e-13,
[8; 11; 10; 21],2.23985284027e-12,
[8; 11; 9; 22],8.48089733848e-12,
[8; 11; 8; 23],3.07155977276e-11,
[8; 11; 7; 24],1.06608720362e-10,
[8; 11; 6; 25],3.55220255965e-10,
[8; 11; 5; 26],1.13807104994e-09,
[8; 11; 4; 27],3.51115994019e-09,
[8; 11; 3; 28],1.04457008138e-08,
[8; 11; 2; 29],3.00043750724e-08,
[8; 11; 1; 30],8.33121480517e-08,
[8; 11; 0; 31],2.23867804104e-07,
[8; 10; 32; 0],1.41575175212e-33,
[8; 10; 31; 1],1.17932120858e-31,
[8; 10; 30; 2],4.91187282986e-30,
[8; 10; 29; 3],1.36386335468e-28,
[8; 10; 28; 4],2.84024543387e-27,
[8; 10; 27; 5],4.73184888908e-26,
[8; 10; 26; 6],6.56938353581e-25,
[8; 10; 25; 7],7.81756640142e-24,
[8; 10; 24; 8],8.14004100904e-23,
[8; 10; 23; 9],7.5340601724e-22,
[8; 10; 22; 10],6.27587211864e-21,
[8; 10; 21; 11],4.75254679154e-20,
[8; 10; 20; 12],3.29905956185e-19,
[8; 10; 19; 13],2.11393585603e-18,
[8; 10; 18; 14],1.25779183334e-17,
[8; 10; 17; 15],6.98493730898e-17,
[8; 10; 16; 16],3.63653298361e-16,
[8; 10; 15; 17],1.78190116056e-15,
[8; 10; 14; 18],8.24624258649e-15,
[8; 10; 13; 19],3.61532635216e-14,
[8; 10; 12; 20],1.50578342448e-13,
[8; 10; 11; 21],5.97294091239e-13,
[8; 10; 10; 22],2.26157262549e-12,
[8; 10; 9; 23],8.19082606759e-12,
[8; 10; 8; 24],2.84289921204e-11,
[8; 10; 7; 25],9.47254016702e-11,
[8; 10; 6; 26],3.03485613572e-10,
[8; 10; 5; 27],9.36309318169e-10,
[8; 10; 4; 28],2.78552021935e-09,
[8; 10; 3; 29],8.00116669269e-09,
[8; 10; 2; 30],2.22165728325e-08,
[8; 10; 1; 31],5.96980811445e-08,
[8; 10; 0; 32],1.55401567356e-07,
[8; 9; 33; 0],3.77533800883e-34,
[8; 9; 32; 1],3.14485655886e-32,
[8; 9; 31; 2],1.30983275573e-30,
[8; 9; 30; 3],3.63696894887e-29,
[8; 9; 29; 4],7.57398783002e-28,
[8; 9; 28; 5],1.26182637148e-26,
[8; 9; 27; 6],1.75183561102e-25,
[8; 9; 26; 7],2.08468437546e-24,
[8; 9; 25; 8],2.17067760423e-23,
[8; 9; 24; 9],2.00908271433e-22,
[8; 9; 23; 10],1.67356589971e-21,
[8; 9; 22; 11],1.26734581214e-20,
[8; 9; 21; 12],8.79749217232e-20,
[8; 9; 20; 13],5.63716228749e-19,
[8; 9; 19; 14],3.3541115584e-18,
[8; 9; 18; 15],1.86264995063e-17,
[8; 9; 17; 16],9.69742129777e-17,
[8; 9; 16; 17],4.75173643214e-16,
[8; 9; 15; 18],2.19899802491e-15,
[8; 9; 14; 19],9.64087028054e-15,
[8; 9; 13; 20],4.01542246867e-14,
[8; 9; 12; 21],1.59278424464e-13,
[8; 9; 11; 22],6.03086033971e-13,
[8; 9; 10; 23],2.18422028652e-12,
[8; 9; 9; 24],7.58106457181e-12,
[8; 9; 8; 25],2.52601071333e-11,
[8; 9; 7; 26],8.09294970206e-11,
[8; 9; 6; 27],2.49682485055e-10,
[8; 9; 5; 28],7.4280539245e-10,
[8; 9; 4; 29],2.13364445318e-09,
[8; 9; 3; 30],5.92441942696e-09,
[8; 9; 2; 31],1.59194883186e-08,
[8; 9; 1; 32],4.14404179965e-08,
[8; 9; 0; 33],1.04605661102e-07,
[8; 8; 34; 0],1.0067568032e-34,
[8; 8; 33; 1],8.38628416402e-33,
[8; 8; 32; 2],3.49288735155e-31,
[8; 8; 31; 3],9.69858387179e-30,
[8; 8; 30; 4],2.0197300897e-28,
[8; 8; 29; 5],3.36487032678e-27,
[8; 8; 28; 6],4.67156163331e-26,
[8; 8; 27; 7],5.55915833924e-25,
[8; 8; 26; 8],5.78847361615e-24,
[8; 8; 25; 9],5.35755390938e-23,
[8; 8; 24; 10],4.46284240298e-22,
[8; 8; 23; 11],3.37958883522e-21,
[8; 8; 22; 12],2.34599791459e-20,
[8; 8; 21; 13],1.50324327793e-19,
[8; 8; 20; 14],8.94429749659e-19,
[8; 8; 19; 15],4.96706653917e-18,
[8; 8; 18; 16],2.58597901491e-17,
[8; 8; 17; 17],1.2671297163e-16,
[8; 8; 16; 18],5.86399473803e-16,
[8; 8; 15; 19],2.57089874364e-15,
[8; 8; 14; 20],1.07077932588e-14,
[8; 8; 13; 21],4.24742465595e-14,
[8; 8; 12; 22],1.60822942527e-13,
[8; 8; 11; 23],5.82458743562e-13,
[8; 8; 10; 24],2.02161722085e-12,
[8; 8; 9; 25],6.73602857453e-12,
[8; 8; 8; 26],2.15811992236e-11,
[8; 8; 7; 27],6.65819960706e-11,
[8; 8; 6; 28],1.98081438153e-10,
[8; 8; 5; 29],5.68971854658e-10,
[8; 8; 4; 30],1.57984518185e-09,
[8; 8; 3; 31],4.24519688852e-09,
[8; 8; 2; 32],1.10507781417e-08,
[8; 8; 1; 33],2.7894842984e-08,
[8; 8; 0; 34],6.83423652567e-08,
[8; 7; 35; 0],2.68468481079e-35,
[8; 7; 34; 1],2.23634244562e-33,
[8; 7; 33; 2],9.31436627862e-32,
[8; 7; 32; 3],2.58628903465e-30,
[8; 7; 31; 4],5.38594691039e-29,
[8; 7; 30; 5],8.97298754561e-28,
[8; 7; 29; 6],1.24574976993e-26,
[8; 7; 28; 7],1.48244222504e-25,
[8; 7; 27; 8],1.5435929656e-24,
[8; 7; 26; 9],1.4286810437e-23,
[8; 7; 25; 10],1.19009130846e-22,
[8; 7; 24; 11],9.01223690148e-22,
[8; 7; 23; 12],6.25599444416e-21,
[8; 7; 22; 13],4.00864874451e-20,
[8; 7; 21; 14],2.38514600109e-19,
[8; 7; 20; 15],1.32455107823e-18,
[8; 7; 19; 16],6.89594404555e-18,
[8; 7; 18; 17],3.37901257965e-17,
[8; 7; 17; 18],1.56373193145e-16,
[8; 7; 16; 19],6.85572998879e-16,
[8; 7; 15; 20],2.85541153807e-15,
[8; 7; 14; 21],1.13264657587e-14,
[8; 7; 13; 22],4.28861180434e-14,
[8; 7; 12; 23],1.55322331747e-13,
[8; 7; 11; 24],5.39097926012e-13,
[8; 7; 10; 25],1.79627428805e-12,
[8; 7; 9; 26],5.75498646447e-12,
[8; 7; 8; 27],1.77551989671e-11,
[8; 7; 7; 28],5.28217168852e-11,
[8; 7; 6; 29],1.51725828036e-10,
[8; 7; 5; 30],4.21292048847e-10,
[8; 7; 4; 31],1.13205250456e-09,
[8; 7; 3; 32],2.94687417359e-09,
[8; 7; 2; 33],7.43862480199e-09,
[8; 7; 1; 34],1.82246307504e-08,
[8; 7; 0; 35],4.33746211517e-08,
[8; 6; 36; 0],7.15915950145e-36,
[8; 6; 35; 1],5.96357985999e-34,
[8; 6; 34; 2],2.48383100972e-32,
[8; 6; 33; 3],6.89677076486e-31,
[8; 6; 32; 4],1.43625251064e-29,
